ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
7209,1,0.897,Server3_813,ChatGPT,model_Server3_813_7209,0.0015
7210,1,0.881,Server3_865,ChatGPT,model_Server3_865_7210,0.0015
7211,1,0.873,Server3_838,ChatGPT,model_Server3_838_7211,0.0015
7212,1,0.867,Server3_850,ChatGPT,model_Server3_850_7212,0.0015
7213,1,0.863,Server3_865,ChatGPT,model_Server3_865_7213,0.0015
7214,1,0.861,Server3_805,ChatGPT,model_Server3_805_7214,0.0015
7215,1,0.848,Server3_854,ChatGPT,model_Server3_854_7215,0.0015
7216,1,0.845,Server3_816,ChatGPT,model_Server3_816_7216,0.0015
7217,1,0.838,Server3_804,ChatGPT,model_Server3_804_7217,0.0015
7218,1,0.822,Server3_802,ChatGPT,model_Server3_802_7218,0.0015
7219,1,0.817,Server3_801,ChatGPT,model_Server3_801_7219,0.0015
7220,1,0.811,Server3_866,ChatGPT,model_Server3_866_7220,0.0015
7221,1,0.805,Server3_878,ChatGPT,model_Server3_878_7221,0.0015
7222,1,0.8,Server3_840,ChatGPT,model_Server3_840_7222,0.0015
7223,1,0.8,Server3_863,ChatGPT,model_Server3_863_7223,0.0015
7224,1,0.798,Server3_900,ChatGPT,model_Server3_900_7224,0.0015
7225,1,0.791,Server3_840,ChatGPT,model_Server3_840_7225,0.0015
7226,1,0.791,Server3_830,ChatGPT,model_Server3_830_7226,0.0015
7227,1,0.791,Server3_858,ChatGPT,model_Server3_858_7227,0.0015
7228,1,0.789,Server3_873,ChatGPT,model_Server3_873_7228,0.0015
7229,1,0.786,Server3_824,ChatGPT,model_Server3_824_7229,0.0015
7230,1,0.786,Server3_863,ChatGPT,model_Server3_863_7230,0.0015
7231,1,0.784,Server3_857,ChatGPT,model_Server3_857_7231,0.0015
7232,1,0.777,Server3_837,ChatGPT,model_Server3_837_7232,0.0015
7233,1,0.775,Server3_899,ChatGPT,model_Server3_899_7233,0.0015
7234,1,0.77,Server3_870,ChatGPT,model_Server3_870_7234,0.0015
7235,1,0.764,Server3_802,ChatGPT,model_Server3_802_7235,0.0015
7236,1,0.763,Server3_875,ChatGPT,model_Server3_875_7236,0.0015
7237,1,0.759,Server3_875,ChatGPT,model_Server3_875_7237,0.0015
7238,1,0.756,Server3_818,ChatGPT,model_Server3_818_7238,0.0015
7239,1,0.755,Server3_810,ChatGPT,model_Server3_810_7239,0.0015
7240,1,0.75,Server3_860,ChatGPT,model_Server3_860_7240,0.0015
7241,1,0.744,Server3_868,ChatGPT,model_Server3_868_7241,0.0015
7242,1,0.742,Server3_897,ChatGPT,model_Server3_897_7242,0.0015
7243,1,0.739,Server3_842,ChatGPT,model_Server3_842_7243,0.0015
7244,1,0.739,Server3_834,ChatGPT,model_Server3_834_7244,0.0015
7245,1,0.738,Server3_866,ChatGPT,model_Server3_866_7245,0.0015
7246,1,0.738,Server3_876,ChatGPT,model_Server3_876_7246,0.0015
7247,1,0.738,Server3_835,ChatGPT,model_Server3_835_7247,0.0015
7248,1,0.734,Server3_849,ChatGPT,model_Server3_849_7248,0.0015
7249,1,0.734,Server3_846,ChatGPT,model_Server3_846_7249,0.0015
7250,1,0.733,Server3_862,ChatGPT,model_Server3_862_7250,0.0015
7251,1,0.731,Server3_826,ChatGPT,model_Server3_826_7251,0.0015
7252,1,0.731,Server3_870,ChatGPT,model_Server3_870_7252,0.0015
7253,1,0.73,Server3_861,ChatGPT,model_Server3_861_7253,0.0015
7254,1,0.728,Server3_841,ChatGPT,model_Server3_841_7254,0.0015
7255,1,0.725,Server3_820,ChatGPT,model_Server3_820_7255,0.0015
7256,1,0.722,Server3_808,ChatGPT,model_Server3_808_7256,0.0015
7257,1,0.72,Server3_885,ChatGPT,model_Server3_885_7257,0.0015
7258,1,0.717,Server3_877,ChatGPT,model_Server3_877_7258,0.0015
7259,1,0.716,Server3_820,ChatGPT,model_Server3_820_7259,0.0015
7260,1,0.714,Server3_856,ChatGPT,model_Server3_856_7260,0.0015
7261,1,0.714,Server3_801,ChatGPT,model_Server3_801_7261,0.0015
7262,1,0.706,Server3_828,ChatGPT,model_Server3_828_7262,0.0015
7263,1,0.705,Server3_817,ChatGPT,model_Server3_817_7263,0.0015
7264,1,0.705,Server3_801,ChatGPT,model_Server3_801_7264,0.0015
7265,1,0.703,Server3_873,ChatGPT,model_Server3_873_7265,0.0015
7266,1,0.702,Server3_868,ChatGPT,model_Server3_868_7266,0.0015
7267,1,0.7,Server3_864,ChatGPT,model_Server3_864_7267,0.0015
7268,1,0.697,Server3_890,ChatGPT,model_Server3_890_7268,0.0015
7269,1,0.695,Server3_861,ChatGPT,model_Server3_861_7269,0.0015
7270,1,0.695,Server3_853,ChatGPT,model_Server3_853_7270,0.0015
7271,1,0.684,Server3_890,ChatGPT,model_Server3_890_7271,0.0015
7272,1,0.681,Server3_855,ChatGPT,model_Server3_855_7272,0.0015
7273,1,0.669,Server3_854,ChatGPT,model_Server3_854_7273,0.0015
7274,1,0.661,Server3_874,ChatGPT,model_Server3_874_7274,0.0015
7275,1,0.658,Server3_845,ChatGPT,model_Server3_845_7275,0.0015
7276,1,0.653,Server3_827,ChatGPT,model_Server3_827_7276,0.0015
7277,1,0.653,Server3_803,ChatGPT,model_Server3_803_7277,0.0015
7278,1,0.653,Server3_853,ChatGPT,model_Server3_853_7278,0.0015
7279,1,0.652,Server3_879,ChatGPT,model_Server3_879_7279,0.0015
7280,1,0.65,Server3_865,ChatGPT,model_Server3_865_7280,0.0015
7281,1,0.645,Server3_852,ChatGPT,model_Server3_852_7281,0.0015
7282,1,0.644,Server3_870,ChatGPT,model_Server3_870_7282,0.0015
7283,1,0.641,Server3_876,ChatGPT,model_Server3_876_7283,0.0015
7284,1,0.641,Server3_868,ChatGPT,model_Server3_868_7284,0.0015
7285,1,0.638,Server3_833,ChatGPT,model_Server3_833_7285,0.0015
7286,1,0.638,Server3_873,ChatGPT,model_Server3_873_7286,0.0015
7287,1,0.634,Server3_861,ChatGPT,model_Server3_861_7287,0.0015
7288,1,0.634,Server3_883,ChatGPT,model_Server3_883_7288,0.0015
7289,1,0.628,Server3_801,ChatGPT,model_Server3_801_7289,0.0015
7290,1,0.623,Server3_845,ChatGPT,model_Server3_845_7290,0.0015
7291,1,0.614,Server3_870,ChatGPT,model_Server3_870_7291,0.0015
7292,1,0.611,Server3_831,ChatGPT,model_Server3_831_7292,0.0015
7293,1,0.609,Server3_843,ChatGPT,model_Server3_843_7293,0.0015
7294,1,0.606,Server3_835,ChatGPT,model_Server3_835_7294,0.0015
7295,1,0.605,Server3_809,ChatGPT,model_Server3_809_7295,0.0015
7296,1,0.603,Server3_840,ChatGPT,model_Server3_840_7296,0.0015
7297,1,0.598,Server3_847,ChatGPT,model_Server3_847_7297,0.0015
7298,1,0.595,Server3_882,ChatGPT,model_Server3_882_7298,0.0015
7299,1,0.594,Server3_856,ChatGPT,model_Server3_856_7299,0.0015
7300,1,0.594,Server3_895,ChatGPT,model_Server3_895_7300,0.0015
7301,1,0.592,Server3_871,ChatGPT,model_Server3_871_7301,0.0015
7302,1,0.589,Server3_836,ChatGPT,model_Server3_836_7302,0.0015
7303,1,0.589,Server3_841,ChatGPT,model_Server3_841_7303,0.0015
7304,1,0.569,Server3_836,ChatGPT,model_Server3_836_7304,0.0015
7305,1,0.566,Server3_825,ChatGPT,model_Server3_825_7305,0.0015
7306,1,0.559,Server3_899,ChatGPT,model_Server3_899_7306,0.0015
7307,1,0.559,Server3_886,ChatGPT,model_Server3_886_7307,0.0015
7308,1,0.558,Server3_894,ChatGPT,model_Server3_894_7308,0.0015
7309,1,0.553,Server3_852,ChatGPT,model_Server3_852_7309,0.0015
7310,1,0.552,Server3_851,ChatGPT,model_Server3_851_7310,0.0015
7311,1,0.547,Server3_815,ChatGPT,model_Server3_815_7311,0.0015
7312,1,0.547,Server3_830,ChatGPT,model_Server3_830_7312,0.0015
7313,1,0.545,Server3_886,ChatGPT,model_Server3_886_7313,0.0015
7314,1,0.545,Server3_802,ChatGPT,model_Server3_802_7314,0.0015
7315,1,0.544,Server3_821,ChatGPT,model_Server3_821_7315,0.0015
7316,1,0.544,Server3_817,ChatGPT,model_Server3_817_7316,0.0015
7317,1,0.539,Server3_892,ChatGPT,model_Server3_892_7317,0.0015
7318,1,0.536,Server3_888,ChatGPT,model_Server3_888_7318,0.0015
7319,1,0.519,Server3_879,ChatGPT,model_Server3_879_7319,0.0015
7320,1,0.513,Server3_844,ChatGPT,model_Server3_844_7320,0.0015
7321,1,0.509,Server3_814,ChatGPT,model_Server3_814_7321,0.0015
7322,1,0.506,Server3_863,ChatGPT,model_Server3_863_7322,0.0015
7323,1,0.5,Server3_818,ChatGPT,model_Server3_818_7323,0.0015
7324,1,0.5,Server3_832,ChatGPT,model_Server3_832_7324,0.0015
7325,1,0.492,Server3_862,ChatGPT,model_Server3_862_7325,0.0015
7326,1,0.488,Server3_856,ChatGPT,model_Server3_856_7326,0.0015
7327,1,0.488,Server3_875,ChatGPT,model_Server3_875_7327,0.0015
7328,1,0.484,Server3_806,ChatGPT,model_Server3_806_7328,0.0015
7329,1,0.48,Server3_897,ChatGPT,model_Server3_897_7329,0.0015
7330,1,0.48,Server3_867,ChatGPT,model_Server3_867_7330,0.0015
7331,1,0.475,Server3_895,ChatGPT,model_Server3_895_7331,0.0015
7332,1,0.475,Server3_809,ChatGPT,model_Server3_809_7332,0.0015
7333,1,0.473,Server3_879,ChatGPT,model_Server3_879_7333,0.0015
7334,1,0.469,Server3_877,ChatGPT,model_Server3_877_7334,0.0015
7335,1,0.459,Server3_821,ChatGPT,model_Server3_821_7335,0.0015
7336,1,0.459,Server3_864,ChatGPT,model_Server3_864_7336,0.0015
7337,1,0.456,Server3_831,ChatGPT,model_Server3_831_7337,0.0015
7338,1,0.456,Server3_849,ChatGPT,model_Server3_849_7338,0.0015
7339,1,0.455,Server3_819,ChatGPT,model_Server3_819_7339,0.0015
7340,1,0.452,Server3_814,ChatGPT,model_Server3_814_7340,0.0015
7341,1,0.445,Server3_838,ChatGPT,model_Server3_838_7341,0.0015
7342,1,0.445,Server3_840,ChatGPT,model_Server3_840_7342,0.0015
7343,1,0.439,Server3_891,ChatGPT,model_Server3_891_7343,0.0015
7344,1,0.434,Server3_859,ChatGPT,model_Server3_859_7344,0.0015
7345,1,0.433,Server3_812,ChatGPT,model_Server3_812_7345,0.0015
7346,1,0.43,Server3_896,ChatGPT,model_Server3_896_7346,0.0015
7347,1,0.43,Server3_828,ChatGPT,model_Server3_828_7347,0.0015
7348,1,0.427,Server3_898,ChatGPT,model_Server3_898_7348,0.0015
7349,1,0.425,Server3_829,ChatGPT,model_Server3_829_7349,0.0015
7350,1,0.423,Server3_875,ChatGPT,model_Server3_875_7350,0.0015
7351,1,0.42,Server3_821,ChatGPT,model_Server3_821_7351,0.0015
7352,1,0.417,Server3_840,ChatGPT,model_Server3_840_7352,0.0015
7353,1,0.413,Server3_852,ChatGPT,model_Server3_852_7353,0.0015
7354,1,0.413,Server3_831,ChatGPT,model_Server3_831_7354,0.0015
7355,1,0.411,Server3_871,ChatGPT,model_Server3_871_7355,0.0015
7356,1,0.406,Server3_876,ChatGPT,model_Server3_876_7356,0.0015
7357,1,0.398,Server3_888,ChatGPT,model_Server3_888_7357,0.0015
7358,1,0.397,Server3_858,ChatGPT,model_Server3_858_7358,0.0015
7359,1,0.388,Server3_887,ChatGPT,model_Server3_887_7359,0.0015
7360,1,0.384,Server3_875,ChatGPT,model_Server3_875_7360,0.0015
7361,1,0.381,Server3_882,ChatGPT,model_Server3_882_7361,0.0015
7362,1,0.38,Server3_895,ChatGPT,model_Server3_895_7362,0.0015
7363,1,0.38,Server3_840,ChatGPT,model_Server3_840_7363,0.0015
7364,1,0.378,Server3_862,ChatGPT,model_Server3_862_7364,0.0015
7365,1,0.372,Server3_895,ChatGPT,model_Server3_895_7365,0.0015
7366,1,0.372,Server3_839,ChatGPT,model_Server3_839_7366,0.0015
7367,1,0.372,Server3_828,ChatGPT,model_Server3_828_7367,0.0015
7368,1,0.369,Server3_886,ChatGPT,model_Server3_886_7368,0.0015
7369,1,0.367,Server3_823,ChatGPT,model_Server3_823_7369,0.0015
7370,1,0.366,Server3_860,ChatGPT,model_Server3_860_7370,0.0015
7371,1,0.347,Server3_817,ChatGPT,model_Server3_817_7371,0.0015
7372,1,0.341,Server3_867,ChatGPT,model_Server3_867_7372,0.0015
7373,1,0.338,Server3_818,ChatGPT,model_Server3_818_7373,0.0015
7374,1,0.327,Server3_862,ChatGPT,model_Server3_862_7374,0.0015
7375,1,0.322,Server3_815,ChatGPT,model_Server3_815_7375,0.0015
7376,1,0.319,Server3_831,ChatGPT,model_Server3_831_7376,0.0015
7377,1,0.297,Server3_895,ChatGPT,model_Server3_895_7377,0.0015
7378,1,0.295,Server3_812,ChatGPT,model_Server3_812_7378,0.0015
7379,1,0.259,Server3_821,ChatGPT,model_Server3_821_7379,0.0015
7380,1,0.244,Server3_810,ChatGPT,model_Server3_810_7380,0.0015
7381,1,0.208,Server3_804,ChatGPT,model_Server3_804_7381,0.0015
7382,1,0.202,Server3_836,ChatGPT,model_Server3_836_7382,0.0015
7383,1,0.195,Server3_818,ChatGPT,model_Server3_818_7383,0.0015
7384,1,0.192,Server3_884,ChatGPT,model_Server3_884_7384,0.0015
7385,1,0.159,Server3_811,ChatGPT,model_Server3_811_7385,0.0015
7386,1,0.147,Server3_813,ChatGPT,model_Server3_813_7386,0.0015
7387,1,0.125,Server3_862,ChatGPT,model_Server3_862_7387,0.0015
7388,1,0.108,Server3_831,ChatGPT,model_Server3_831_7388,0.0015
7389,1,0.064,Server3_840,ChatGPT,model_Server3_840_7389,0.0015
7390,1,0.036,Server3_812,ChatGPT,model_Server3_812_7390,0.0015
7391,1,0.0,Server3_821,ChatGPT,model_Server3_821_7391,0.0015
7392,2,0.865,Server3_813,GPT-4,model_Server3_813_7392,0.03
7393,2,0.835,Server3_851,GPT-4,model_Server3_851_7393,0.03
7394,2,0.83,Server3_837,GPT-4,model_Server3_837_7394,0.03
7395,2,0.828,Server3_852,GPT-4,model_Server3_852_7395,0.03
7396,2,0.813,Server3_803,GPT-4,model_Server3_803_7396,0.03
7397,2,0.775,Server3_897,GPT-4,model_Server3_897_7397,0.03
7398,2,0.754,Server3_862,GPT-4,model_Server3_862_7398,0.03
7399,2,0.718,Server3_879,GPT-4,model_Server3_879_7399,0.03
7400,2,0.691,Server3_816,GPT-4,model_Server3_816_7400,0.03
7401,2,0.656,Server3_836,GPT-4,model_Server3_836_7401,0.03
7402,2,0.599,Server3_893,GPT-4,model_Server3_893_7402,0.03
7403,2,0.416,Server3_874,GPT-4,model_Server3_874_7403,0.03
7404,2,0.41,Server3_848,GPT-4,model_Server3_848_7404,0.03
7405,2,0.131,Server3_817,GPT-4,model_Server3_817_7405,0.03
7406,2,0.103,Server3_840,GPT-4,model_Server3_840_7406,0.03
7407,2,0.891,Server3_849,GPT-4,model_Server3_849_7407,0.03
7408,2,0.871,Server3_865,GPT-4,model_Server3_865_7408,0.03
7409,2,0.821,Server3_817,GPT-4,model_Server3_817_7409,0.03
7410,2,0.812,Server3_892,GPT-4,model_Server3_892_7410,0.03
7411,2,0.762,Server3_841,GPT-4,model_Server3_841_7411,0.03
7412,2,0.658,Server3_827,GPT-4,model_Server3_827_7412,0.03
7413,2,0.624,Server3_867,GPT-4,model_Server3_867_7413,0.03
7414,2,0.595,Server3_806,GPT-4,model_Server3_806_7414,0.03
7415,2,0.594,Server3_883,GPT-4,model_Server3_883_7415,0.03
7416,2,0.576,Server3_883,GPT-4,model_Server3_883_7416,0.03
7417,2,0.574,Server3_860,GPT-4,model_Server3_860_7417,0.03
7418,2,0.417,Server3_889,GPT-4,model_Server3_889_7418,0.03
7419,2,0.39,Server3_806,GPT-4,model_Server3_806_7419,0.03
7420,2,0.247,Server3_805,GPT-4,model_Server3_805_7420,0.03
7421,2,0.067,Server3_849,GPT-4,model_Server3_849_7421,0.03
7422,3,0.417,Server3_822,GPT-4v,model_Server3_822_7422,0.06
7423,3,0.417,Server3_872,GPT-4v,model_Server3_872_7423,0.06
7424,3,0.615,Server3_862,GPT-4v,model_Server3_862_7424,0.06
7425,3,0.739,Server3_848,GPT-4v,model_Server3_848_7425,0.06
7426,3,0.835,Server3_803,GPT-4v,model_Server3_803_7426,0.06
7427,3,0.759,Server3_822,GPT-4v,model_Server3_822_7427,0.06
7428,1,0.594,Server3_860,ChatGPT,model_Server3_860_7428,0.0015
7429,1,0.942,Server3_813,ChatGPT,model_Server3_813_7429,0.0015
7430,1,0.669,Server3_883,ChatGPT,model_Server3_883_7430,0.0015
7431,1,0.623,Server3_891,ChatGPT,model_Server3_891_7431,0.0015
7432,1,0.43,Server3_868,ChatGPT,model_Server3_868_7432,0.0015
7433,3,0.759,Server3_818,GPT-4v,model_Server3_818_7433,0.06
7434,1,0.413,Server3_881,ChatGPT,model_Server3_881_7434,0.0015
7435,2,0.103,Server3_866,GPT-4,model_Server3_866_7435,0.03
7436,1,0.684,Server3_884,ChatGPT,model_Server3_884_7436,0.0015
7437,1,0.8,Server3_879,ChatGPT,model_Server3_879_7437,0.0015
7438,1,0.552,Server3_860,ChatGPT,model_Server3_860_7438,0.0015
7439,1,0.558,Server3_880,ChatGPT,model_Server3_880_7439,0.0015
7440,1,0.397,Server3_857,ChatGPT,model_Server3_857_7440,0.0015
7441,1,0.739,Server3_850,ChatGPT,model_Server3_850_7441,0.0015
7442,2,0.39,Server3_893,GPT-4,model_Server3_893_7442,0.03
7443,1,0.75,Server3_832,ChatGPT,model_Server3_832_7443,0.0015
7444,1,0.603,Server3_863,ChatGPT,model_Server3_863_7444,0.0015
7445,1,0.702,Server3_884,ChatGPT,model_Server3_884_7445,0.0015
7446,1,0.695,Server3_809,ChatGPT,model_Server3_809_7446,0.0015
7447,1,0.341,Server3_815,ChatGPT,model_Server3_815_7447,0.0015
7448,3,0.417,Server3_877,GPT-4v,model_Server3_877_7448,0.06
7449,1,0.8,Server3_803,ChatGPT,model_Server3_803_7449,0.0015
7450,1,0.455,Server3_881,ChatGPT,model_Server3_881_7450,0.0015
7451,1,0.208,Server3_848,ChatGPT,model_Server3_848_7451,0.0015
7452,1,0.398,Server3_852,ChatGPT,model_Server3_852_7452,0.0015
7453,1,0.763,Server3_898,ChatGPT,model_Server3_898_7453,0.0015
7454,2,0.821,Server3_873,GPT-4,model_Server3_873_7454,0.03
7455,1,0.397,Server3_892,ChatGPT,model_Server3_892_7455,0.0015
7456,1,0.064,Server3_870,ChatGPT,model_Server3_870_7456,0.0015
7457,1,0.552,Server3_815,ChatGPT,model_Server3_815_7457,0.0015
7458,1,0.908,Server3_900,ChatGPT,model_Server3_900_7458,0.0015
7459,1,0.717,Server3_859,ChatGPT,model_Server3_859_7459,0.0015
7460,1,0.634,Server3_849,ChatGPT,model_Server3_849_7460,0.0015
7461,1,0.744,Server3_864,ChatGPT,model_Server3_864_7461,0.0015
7462,1,0.297,Server3_861,ChatGPT,model_Server3_861_7462,0.0015
7463,1,0.8,Server3_818,ChatGPT,model_Server3_818_7463,0.0015
7464,2,0.871,Server3_837,GPT-4,model_Server3_837_7464,0.03
7465,1,0.897,Server3_839,ChatGPT,model_Server3_839_7465,0.0015
7466,1,0.908,Server3_814,ChatGPT,model_Server3_814_7466,0.0015
7467,1,0.338,Server3_838,ChatGPT,model_Server3_838_7467,0.0015
7468,1,0.388,Server3_825,ChatGPT,model_Server3_825_7468,0.0015
7469,1,0.559,Server3_805,ChatGPT,model_Server3_805_7469,0.0015
7470,1,0.413,Server3_814,ChatGPT,model_Server3_814_7470,0.0015
7471,1,0.48,Server3_856,ChatGPT,model_Server3_856_7471,0.0015
7472,1,0.611,Server3_838,ChatGPT,model_Server3_838_7472,0.0015
7473,1,0.777,Server3_851,ChatGPT,model_Server3_851_7473,0.0015
7474,2,0.891,Server3_837,GPT-4,model_Server3_837_7474,0.03
7475,1,0.714,Server3_812,ChatGPT,model_Server3_812_7475,0.0015
7476,1,0.38,Server3_820,ChatGPT,model_Server3_820_7476,0.0015
7477,1,0.445,Server3_832,ChatGPT,model_Server3_832_7477,0.0015
7478,1,0.322,Server3_818,ChatGPT,model_Server3_818_7478,0.0015
7479,1,0.297,Server3_886,ChatGPT,model_Server3_886_7479,0.0015
7480,1,1.0,Server3_868,ChatGPT,model_Server3_868_7480,0.0015
7481,1,0.598,Server3_861,ChatGPT,model_Server3_861_7481,0.0015
7482,1,0.733,Server3_849,ChatGPT,model_Server3_849_7482,0.0015
7483,2,0.624,Server3_867,GPT-4,model_Server3_867_7483,0.03
7484,1,0.638,Server3_833,ChatGPT,model_Server3_833_7484,0.0015
7485,1,0.952,Server3_820,ChatGPT,model_Server3_820_7485,0.0015
7486,1,0.347,Server3_851,ChatGPT,model_Server3_851_7486,0.0015
7487,1,0.706,Server3_864,ChatGPT,model_Server3_864_7487,0.0015
7488,1,0.952,Server3_814,ChatGPT,model_Server3_814_7488,0.0015
7489,2,0.718,Server3_857,GPT-4,model_Server3_857_7489,0.03
7490,1,0.653,Server3_860,ChatGPT,model_Server3_860_7490,0.0015
7491,1,0.397,Server3_839,ChatGPT,model_Server3_839_7491,0.0015
7492,1,0.544,Server3_806,ChatGPT,model_Server3_806_7492,0.0015
7493,1,0.881,Server3_859,ChatGPT,model_Server3_859_7493,0.0015
7494,1,0.594,Server3_837,ChatGPT,model_Server3_837_7494,0.0015
7495,2,0.067,Server3_871,GPT-4,model_Server3_871_7495,0.03
7496,2,0.067,Server3_861,GPT-4,model_Server3_861_7496,0.03
7497,2,0.067,Server3_863,GPT-4,model_Server3_863_7497,0.03
7498,1,1.0,Server3_841,ChatGPT,model_Server3_841_7498,0.0015
7499,1,0.8,Server3_880,ChatGPT,model_Server3_880_7499,0.0015
7500,1,0.589,Server3_822,ChatGPT,model_Server3_822_7500,0.0015
7501,1,0.397,Server3_826,ChatGPT,model_Server3_826_7501,0.0015
7502,1,0.863,Server3_815,ChatGPT,model_Server3_815_7502,0.0015
7503,1,0.606,Server3_850,ChatGPT,model_Server3_850_7503,0.0015
7504,1,0.695,Server3_857,ChatGPT,model_Server3_857_7504,0.0015
7505,1,0.731,Server3_875,ChatGPT,model_Server3_875_7505,0.0015
7506,1,0.759,Server3_893,ChatGPT,model_Server3_893_7506,0.0015
7507,1,0.634,Server3_887,ChatGPT,model_Server3_887_7507,0.0015
7508,1,0.77,Server3_871,ChatGPT,model_Server3_871_7508,0.0015
7509,1,0.775,Server3_810,ChatGPT,model_Server3_810_7509,0.0015
7510,1,0.423,Server3_883,ChatGPT,model_Server3_883_7510,0.0015
7511,1,0.734,Server3_900,ChatGPT,model_Server3_900_7511,0.0015
7512,2,0.599,Server3_884,GPT-4,model_Server3_884_7512,0.03
7513,1,0.566,Server3_816,ChatGPT,model_Server3_816_7513,0.0015
7514,1,0.777,Server3_841,ChatGPT,model_Server3_841_7514,0.0015
7515,1,0.641,Server3_868,ChatGPT,model_Server3_868_7515,0.0015
7516,1,0.863,Server3_850,ChatGPT,model_Server3_850_7516,0.0015
7517,1,0.064,Server3_880,ChatGPT,model_Server3_880_7517,0.0015
7518,1,0.775,Server3_823,ChatGPT,model_Server3_823_7518,0.0015
7519,1,0.845,Server3_899,ChatGPT,model_Server3_899_7519,0.0015
7520,1,0.733,Server3_822,ChatGPT,model_Server3_822_7520,0.0015
7521,1,0.492,Server3_875,ChatGPT,model_Server3_875_7521,0.0015
7522,1,0.942,Server3_840,ChatGPT,model_Server3_840_7522,0.0015
7523,1,0.652,Server3_855,ChatGPT,model_Server3_855_7523,0.0015
7524,1,0.744,Server3_865,ChatGPT,model_Server3_865_7524,0.0015
7525,1,0.653,Server3_887,ChatGPT,model_Server3_887_7525,0.0015
7526,2,0.595,Server3_885,GPT-4,model_Server3_885_7526,0.03
7527,2,0.691,Server3_824,GPT-4,model_Server3_824_7527,0.03
7528,1,0.413,Server3_852,ChatGPT,model_Server3_852_7528,0.0015
7529,1,0.641,Server3_865,ChatGPT,model_Server3_865_7529,0.0015
7530,1,0.244,Server3_836,ChatGPT,model_Server3_836_7530,0.0015
7531,1,0.739,Server3_863,ChatGPT,model_Server3_863_7531,0.0015
7532,1,0.609,Server3_897,ChatGPT,model_Server3_897_7532,0.0015
7533,1,0.652,Server3_851,ChatGPT,model_Server3_851_7533,0.0015
7534,1,0.653,Server3_860,ChatGPT,model_Server3_860_7534,0.0015
7535,1,0.38,Server3_810,ChatGPT,model_Server3_810_7535,0.0015
7536,1,0.942,Server3_803,ChatGPT,model_Server3_803_7536,0.0015
7537,1,0.559,Server3_881,ChatGPT,model_Server3_881_7537,0.0015
7538,1,0.406,Server3_858,ChatGPT,model_Server3_858_7538,0.0015
7539,1,0.638,Server3_840,ChatGPT,model_Server3_840_7539,0.0015
7540,1,0.384,Server3_878,ChatGPT,model_Server3_878_7540,0.0015
7541,3,0.759,Server3_873,GPT-4v,model_Server3_873_7541,0.06
7542,1,0.366,Server3_822,ChatGPT,model_Server3_822_7542,0.0015
7543,1,0.545,Server3_869,ChatGPT,model_Server3_869_7543,0.0015
7544,1,0.48,Server3_818,ChatGPT,model_Server3_818_7544,0.0015
7545,1,0.589,Server3_815,ChatGPT,model_Server3_815_7545,0.0015
7546,1,0.341,Server3_870,ChatGPT,model_Server3_870_7546,0.0015
7547,1,0.775,Server3_889,ChatGPT,model_Server3_889_7547,0.0015
7548,1,0.384,Server3_888,ChatGPT,model_Server3_888_7548,0.0015
7549,1,0.513,Server3_839,ChatGPT,model_Server3_839_7549,0.0015
7550,1,0.553,Server3_878,ChatGPT,model_Server3_878_7550,0.0015
7551,1,0.703,Server3_854,ChatGPT,model_Server3_854_7551,0.0015
7552,1,0.439,Server3_892,ChatGPT,model_Server3_892_7552,0.0015
7553,1,0.413,Server3_870,ChatGPT,model_Server3_870_7553,0.0015
7554,2,0.865,Server3_807,GPT-4,model_Server3_807_7554,0.03
7555,1,0.322,Server3_894,ChatGPT,model_Server3_894_7555,0.0015
7556,1,0.8,Server3_856,ChatGPT,model_Server3_856_7556,0.0015
7557,1,0.7,Server3_870,ChatGPT,model_Server3_870_7557,0.0015
7558,1,0.738,Server3_817,ChatGPT,model_Server3_817_7558,0.0015
7559,1,0.614,Server3_859,ChatGPT,model_Server3_859_7559,0.0015
7560,2,0.754,Server3_822,GPT-4,model_Server3_822_7560,0.03
7561,2,0.599,Server3_814,GPT-4,model_Server3_814_7561,0.03
7562,1,0.738,Server3_816,ChatGPT,model_Server3_816_7562,0.0015
7563,1,0.764,Server3_861,ChatGPT,model_Server3_861_7563,0.0015
7564,1,0.755,Server3_826,ChatGPT,model_Server3_826_7564,0.0015
7565,1,0.716,Server3_877,ChatGPT,model_Server3_877_7565,0.0015
7566,1,0.397,Server3_889,ChatGPT,model_Server3_889_7566,0.0015
7567,1,0.338,Server3_841,ChatGPT,model_Server3_841_7567,0.0015
7568,1,0.0,Server3_817,ChatGPT,model_Server3_817_7568,0.0015
7569,1,0.598,Server3_816,ChatGPT,model_Server3_816_7569,0.0015
7570,2,0.835,Server3_889,GPT-4,model_Server3_889_7570,0.03
7571,1,0.634,Server3_836,ChatGPT,model_Server3_836_7571,0.0015
7572,1,0.744,Server3_840,ChatGPT,model_Server3_840_7572,0.0015
7573,1,0.439,Server3_851,ChatGPT,model_Server3_851_7573,0.0015
7574,1,0.702,Server3_898,ChatGPT,model_Server3_898_7574,0.0015
7575,1,0.594,Server3_899,ChatGPT,model_Server3_899_7575,0.0015
7576,1,0.594,Server3_855,ChatGPT,model_Server3_855_7576,0.0015
7577,1,0.319,Server3_867,ChatGPT,model_Server3_867_7577,0.0015
