ServerID,Longitude,Latitude,LinkBandwidth,ComputationCapacity,StorageCapacity,TrafficRate,ClusterID,OriginalID,NormalizedCompute
Server2_419,-0.4777,52.7241,50,29,15,43,Server2,133770772,0.4915254237288136
Server2_544,-1.5349,52.7033,50,29,31,38,Server2,7541506,0.4915254237288136
Server2_331,-1.279,54.5368,50,29,18,38,Server2,28599,0.4915254237288136
Server2_128,-0.6103,51.4777,50,29,30,33,Server2,8122,0.4915254237288136
Server2_618,0.1159,51.5307,50,29,17,32,Server2,128063367,0.4915254237288136
Server2_278,-2.5191,53.6178,50,29,31,45,Server2,7924998,0.4915254237288136
Server2_451,-0.1148,51.5037,50,29,18,20,Server2,673300,0.4915254237288136
Server2_739,-0.45,52.1415,50,29,17,41,Server2,508416,0.4915254237288136
Server2_938,-0.0875,51.6035,50,29,31,41,Server2,2243858,0.4915254237288136
Server2_262,-1.89,50.7828,50,29,28,35,Server2,6708480,0.4915254237288136
Server2_858,-0.4324,53.6221,50,29,24,25,Server2,135502366,0.4915254237288136
Server2_774,-0.9602,52.3362,50,29,26,40,Server2,2379528,0.4915254237288136
Server2_509,-2.7274,52.1453,50,29,31,35,Server2,2345090,0.4915254237288136
Server2_920,-2.3156,52.9979,50,28,36,21,Server2,27414,0.4745762711864407
Server2_143,-0.1738,51.4969,50,28,31,46,Server2,16023,0.4745762711864407
Server2_766,-0.1347,51.4725,50,28,28,28,Server2,2652675,0.4745762711864407
Server2_265,-1.186,52.946,50,28,19,32,Server2,3242752,0.4745762711864407
Server2_396,0.1455,51.4484,50,28,29,25,Server2,13299713,0.4745762711864407
Server2_841,-0.4445,51.3888,50,28,26,45,Server2,135051389,0.4745762711864407
Server2_448,-0.5322,51.5584,50,28,19,42,Server2,137465476,0.4745762711864407
Server2_824,-2.7847,54.0555,50,28,18,27,Server2,29600368,0.4745762711864407
Server2_459,-1.2284,50.5904,50,28,36,32,Server2,49883394,0.4745762711864407
Server2_83,-2.2414,53.483,50,28,33,30,Server2,139497092,0.4745762711864407
Server2_43,-0.4107,51.4601,50,28,30,42,Server2,139367294,0.4745762711864407
Server2_232,-3.5329,50.7253,50,28,28,26,Server2,4002308,0.4745762711864407
Server2_165,-0.2205,51.412,50,28,36,25,Server2,754462,0.4745762711864407
Server2_405,-2.1532,52.9927,50,28,35,23,Server2,2058589,0.4745762711864407
Server2_951,-0.1114,51.4803,50,27,24,32,Server2,3048450,0.4576271186440678
Server2_172,-1.4605,53.3977,50,27,33,34,Server2,2412801,0.4576271186440678
Server2_734,-1.498,52.3775,50,27,36,27,Server2,134165027,0.4576271186440678
Server2_836,-1.133,51.5248,50,27,26,44,Server2,1783815,0.4576271186440678
Server2_472,-1.0917,50.8136,50,27,30,47,Server2,17634,0.4576271186440678
Server2_319,-0.455,51.4961,50,27,28,21,Server2,2235668,0.4576271186440678
Server2_542,-4.0371,53.1486,50,27,20,24,Server2,14417,0.4576271186440678
Server2_279,-0.2557,52.5838,50,27,20,34,Server2,129446176,0.4576271186440678
Server2_438,-0.9882,51.4554,50,27,33,30,Server2,4369665,0.4576271186440678
Server2_609,-0.06,51.5244,50,27,17,43,Server2,134293638,0.4576271186440678
Server2_878,-2.1384,52.8231,50,27,30,31,Server2,13518338,0.4576271186440678
Server2_622,0.2316,51.4995,50,27,22,22,Server2,128051576,0.4576271186440678
Server2_629,-2.7678,54.058,50,27,26,28,Server2,4849678,0.4576271186440678
Server2_873,-0.6712,51.5237,50,27,23,24,Server2,2523670,0.4576271186440678
Server2_777,-2.7763,51.5814,50,27,23,25,Server2,1958520,0.4576271186440678
Server2_896,-0.0888,51.5109,50,27,18,28,Server2,124160,0.4576271186440678
Server2_222,-1.8411,52.3494,50,27,27,21,Server2,14202,0.4576271186440678
Server2_983,-1.0302,53.9401,50,27,17,36,Server2,130530948,0.4576271186440678
Server2_866,-2.5666,51.5241,50,27,15,22,Server2,358216,0.4576271186440678
Server2_298,-1.2841,53.3268,50,27,28,32,Server2,130824816,0.4576271186440678
Server2_139,-3.177,51.4762,50,27,24,34,Server2,881786,0.4576271186440678
Server2_560,-3.3339,55.9737,50,27,26,33,Server2,2089222,0.4576271186440678
Server2_663,-1.2336,50.6663,50,27,16,41,Server2,2376734,0.4576271186440678
Server2_108,-0.2285,51.5886,50,27,33,25,Server2,163144,0.4576271186440678
Server2_375,-0.5032,51.4838,50,27,20,23,Server2,5777930,0.4576271186440678
Server2_940,-2.3751,51.6903,50,27,36,43,Server2,1391372,0.4576271186440678
Server2_147,-2.9806,51.1596,50,26,32,23,Server2,60199,0.4406779661016949
Server2_750,-3.0418,56.4694,50,26,18,23,Server2,57861,0.4406779661016949
Server2_149,-0.1692,51.5123,50,26,27,47,Server2,133610118,0.4406779661016949
Server2_789,-0.6795,51.9207,50,26,26,29,Server2,26276,0.4406779661016949
Server2_520,-3.1947,55.9519,50,26,26,41,Server2,877826,0.4406779661016949
Server2_728,-4.4368,55.8541,50,26,18,45,Server2,7380481,0.4406779661016949
Server2_28,-3.238,55.9653,50,26,20,31,Server2,12852295,0.4406779661016949
Server2_71,-0.1451,51.5154,50,26,20,23,Server2,2813185,0.4406779661016949
Server2_4,-1.8072,53.6793,50,26,32,34,Server2,129564292,0.4406779661016949
Server2_244,-1.1815,53.5187,50,26,25,45,Server2,33052,0.4406779661016949
Server2_243,-0.9712,51.4519,50,26,23,33,Server2,65865,0.4406779661016949
Server2_247,-1.9867,50.7133,50,26,28,20,Server2,8701187,0.4406779661016949
Server2_582,-1.4882,52.4123,50,26,17,29,Server2,3616523,0.4406779661016949
Server2_373,-0.8976,52.1874,50,26,19,38,Server2,23862,0.4406779661016949
Server2_226,0.2671,51.4827,50,26,30,31,Server2,15235,0.4406779661016949
Server2_566,-3.1628,51.4527,50,26,34,21,Server2,5448214,0.4406779661016949
Server2_199,-3.2537,52.0268,50,26,29,32,Server2,2553198,0.4406779661016949
Server2_194,-5.8969,54.5792,50,26,22,39,Server2,3622747,0.4406779661016949
Server2_350,-1.7889,52.8783,50,26,18,45,Server2,13245787,0.4406779661016949
Server2_32,-0.074,51.5052,50,26,18,35,Server2,82964,0.4406779661016949
Server2_168,-1.4243,51.6183,50,26,26,24,Server2,956426,0.4406779661016949
Server2_175,-0.6546,51.5238,50,26,33,31,Server2,153669920,0.4406779661016949
Server2_97,-1.6069,54.9775,50,25,37,22,Server2,25636,0.423728813559322
Server2_690,-1.4926,51.4565,50,25,20,42,Server2,1361438,0.423728813559322
Server2_987,-2.3582,53.38,50,25,18,27,Server2,49846309,0.423728813559322
Server2_843,-1.9945,52.574,50,25,15,22,Server2,903497,0.423728813559322
Server2_420,-1.2132,52.7703,50,25,23,32,Server2,131127818,0.423728813559322
Server2_327,-2.6818,51.4979,50,25,32,23,Server2,3225364,0.423728813559322
Server2_391,-6.322,54.2792,50,25,24,45,Server2,1354333,0.423728813559322
Server2_994,-3.9586,51.619,50,25,20,21,Server2,13704,0.423728813559322
Server2_269,-0.0927,51.6157,50,25,28,46,Server2,128206984,0.423728813559322
Server2_424,-3.6596,57.4796,50,25,35,38,Server2,6728,0.423728813559322
Server2_715,0.1644,51.8715,50,25,36,24,Server2,130860654,0.423728813559322
Server2_908,-1.8746,52.4784,50,25,23,39,Server2,144422,0.423728813559322
Server2_412,-0.1793,51.4952,50,25,36,32,Server2,5926511,0.423728813559322
Server2_54,-1.3374,51.6214,50,25,15,32,Server2,2735366,0.423728813559322
Server2_477,-1.0169,51.4217,50,25,26,38,Server2,3345666,0.423728813559322
Server2_450,-0.1961,52.3189,50,25,31,31,Server2,43229,0.423728813559322
Server2_807,-1.6234,53.6768,50,25,29,43,Server2,59330836,0.423728813559322
Server2_25,-1.3421,53.3973,50,25,18,28,Server2,3309826,0.423728813559322
Server2_549,-2.3193,53.4883,50,25,20,35,Server2,4747794,0.423728813559322
Server2_828,-0.0938,51.5957,50,25,20,20,Server2,2253086,0.423728813559322
Server2_821,-1.9266,52.6685,50,25,26,39,Server2,3189772,0.423728813559322
Server2_193,-0.1369,51.5392,50,25,29,41,Server2,9812967441,0.423728813559322
Server2_762,-0.0745,51.7955,50,25,31,20,Server2,6801927,0.423728813559322
Server2_683,-0.0944,51.4817,50,25,16,37,Server2,5710358,0.423728813559322
Server2_458,0.0324,51.5022,50,25,24,45,Server2,2665984,0.423728813559322
Server2_312,-3.9418,56.1289,50,25,24,47,Server2,8239874,0.423728813559322
Server2_212,-1.9944,51.3528,50,25,35,46,Server2,4783361,0.423728813559322
Server2_687,-2.0734,52.3497,50,25,19,33,Server2,31655,0.423728813559322
Server2_126,-1.138,53.5199,50,25,37,44,Server2,1772033,0.423728813559322
Server2_293,0.2769,50.7633,50,24,20,35,Server2,133944952,0.4067796610169492
Server2_320,-1.1854,51.3961,50,24,19,30,Server2,475166,0.4067796610169492
Server2_681,-1.4843,53.0433,50,24,36,47,Server2,43391734,0.4067796610169492
Server2_5,-1.7714,52.573,50,24,15,39,Server2,5385250,0.4067796610169492
Server2_7,-1.557,53.6921,50,24,19,23,Server2,6894595,0.4067796610169492
Server2_977,-1.458,51.682,50,24,18,37,Server2,134050324,0.4067796610169492
Server2_180,-1.4832,53.2437,50,24,20,33,Server2,6653186,0.4067796610169492
Server2_553,-0.198,51.5206,50,24,21,46,Server2,138857843,0.4067796610169492
Server2_261,-2.1349,52.8376,50,24,29,38,Server2,3898112,0.4067796610169492
Server2_124,-0.476,51.4855,50,24,16,46,Server2,118685711,0.4067796610169492
Server2_122,-0.9783,51.4552,50,24,19,32,Server2,8171521,0.4067796610169492
Server2_218,-1.1304,51.2448,50,24,27,35,Server2,2635036,0.4067796610169492
Server2_859,-2.7165,52.06,50,24,23,29,Server2,46681743,0.4067796610169492
Server2_650,-3.066,52.7503,50,24,16,36,Server2,2338936,0.4067796610169492
Server2_216,0.1716,51.1105,50,24,16,33,Server2,5507328,0.4067796610169492
Server2_463,-1.5513,52.3918,50,24,30,21,Server2,6744596,0.4067796610169492
Server2_880,0.1239,51.4754,50,23,25,22,Server2,3413012,0.3898305084745763
Server2_884,-5.8713,54.6151,50,23,17,33,Server2,16905,0.3898305084745763
Server2_86,-0.1416,51.5418,50,23,21,42,Server2,9018146832,0.3898305084745763
Server2_88,-0.4313,51.6058,50,23,30,41,Server2,1313287,0.3898305084745763
Server2_127,-1.2566,50.5844,50,23,21,41,Server2,2790663,0.3898305084745763
Server2_142,-0.0748,51.4872,50,23,31,46,Server2,36765721,0.3898305084745763
Server2_530,-0.5856,53.2387,50,23,26,36,Server2,11473801,0.3898305084745763
Server2_502,-4.0604,57.3856,50,23,35,34,Server2,3285,0.3898305084745763
Server2_227,-4.7693,50.3409,50,23,34,44,Server2,2280226,0.3898305084745763
Server2_953,0.3076,51.3135,50,23,22,21,Server2,5708,0.3898305084745763
Server2_980,-2.3413,53.0858,50,23,26,25,Server2,4153089,0.3898305084745763
Server2_351,0.0051,51.5194,50,22,35,38,Server2,8110095,0.3728813559322034
Server2_827,1.313,51.1193,50,22,26,21,Server2,37420,0.3728813559322034
Server2_81,-1.3319,52.0569,50,22,16,34,Server2,131003512,0.3728813559322034
Server2_719,-3.9094,51.1146,50,22,32,21,Server2,646942,0.3728813559322034
Server2_281,0.1891,52.1605,50,22,24,31,Server2,8485377,0.3728813559322034
Server2_541,-0.0773,51.5253,50,22,16,20,Server2,1556505,0.3728813559322034
Server2_960,-0.6283,51.5057,50,22,24,35,Server2,130448007,0.3728813559322034
Server2_371,-1.9271,52.6754,50,22,21,46,Server2,4127768,0.3728813559322034
Server2_525,-0.1891,51.4572,50,22,25,42,Server2,8560905,0.3728813559322034
Server2_696,-3.5198,50.4622,50,22,19,25,Server2,4459030,0.3728813559322034
Server2_848,-3.4448,50.6045,50,22,30,42,Server2,4190744,0.3728813559322034
Server2_264,-0.1254,51.5332,50,22,24,27,Server2,2775314,0.3728813559322034
Server2_679,-1.304,54.6335,50,22,26,40,Server2,36521,0.3728813559322034
Server2_864,-0.4112,51.7852,50,22,18,26,Server2,13180764,0.3728813559322034
Server2_901,-2.6844,53.6929,50,22,25,38,Server2,7004164,0.3728813559322034
Server2_975,-0.4998,51.4372,50,22,36,43,Server2,1801996,0.3728813559322034
Server2_899,-1.7222,52.5428,50,22,19,40,Server2,5994018,0.3728813559322034
Server2_432,0.2912,50.7665,50,22,29,21,Server2,133944942,0.3728813559322034
Server2_532,-1.2452,54.5753,50,22,19,29,Server2,13638,0.3728813559322034
Server2_944,-0.0863,51.5053,50,22,21,37,Server2,138314372,0.3728813559322034
Server2_755,-2.9699,53.4419,50,22,16,37,Server2,62300625,0.3728813559322034
Server2_510,-0.2121,51.473,50,22,29,44,Server2,2778132,0.3728813559322034
Server2_917,-0.0451,51.5102,50,22,16,39,Server2,137161599,0.3728813559322034
Server2_44,-0.0934,51.545,50,22,34,28,Server2,134043271,0.3728813559322034
Server2_109,-4.1446,50.3347,50,22,26,35,Server2,27566,0.3728813559322034
Server2_385,-1.1546,51.2618,50,22,22,23,Server2,1766918,0.3728813559322034
Server2_441,-1.131,52.3142,50,22,24,32,Server2,5413379,0.3728813559322034
Server2_930,-0.2069,51.5335,50,22,26,42,Server2,834373,0.3728813559322034
Server2_291,-0.2203,52.2909,50,22,17,25,Server2,4136197,0.3728813559322034
Server2_308,-0.7099,51.9643,50,21,32,26,Server2,5664532,0.3559322033898305
Server2_397,-1.0244,52.915,50,21,23,44,Server2,2809949,0.3559322033898305
Server2_576,-6.5802,57.4777,50,21,30,23,Server2,5992449,0.3559322033898305
Server2_137,0.249,51.4639,50,21,28,35,Server2,2630921,0.3559322033898305
Server2_773,-1.2892,51.5814,50,21,15,30,Server2,9276,0.3559322033898305
Server2_403,-0.9783,51.4552,50,21,31,24,Server2,5854758,0.3559322033898305
Server2_633,-4.0947,50.7318,50,21,21,21,Server2,23900,0.3559322033898305
Server2_414,-0.1231,51.4451,50,21,35,36,Server2,1189132,0.3559322033898305
Server2_333,-1.221,52.6388,50,21,30,36,Server2,136100989,0.3559322033898305
Server2_965,-1.1223,52.3277,50,21,27,26,Server2,5631252,0.3559322033898305
Server2_615,-0.5803,50.817,50,21,29,46,Server2,153620758,0.3559322033898305
Server2_20,-1.7326,53.7651,50,21,15,41,Server2,12720456,0.3559322033898305
Server2_844,-3.0294,56.4709,50,21,26,39,Server2,61172951,0.3559322033898305
Server2_112,-0.072,51.4263,50,21,20,44,Server2,5441820,0.3559322033898305
Server2_845,-0.0201,51.5128,50,21,23,29,Server2,10621187,0.3559322033898305
Server2_607,-3.4334,51.7551,50,21,22,27,Server2,1566722,0.3559322033898305
Server2_464,-5.9331,54.5936,50,21,15,41,Server2,62274004,0.3559322033898305
Server2_487,-1.9879,51.7188,50,21,17,32,Server2,2303234,0.3559322033898305
Server2_993,-2.9732,53.4182,50,21,21,36,Server2,1645056,0.3559322033898305
Server2_839,-1.1825,52.4059,50,21,16,23,Server2,133506575,0.3559322033898305
Server2_709,-0.7205,51.2308,50,21,32,20,Server2,3129364,0.3559322033898305
Server2_60,-5.9204,54.6141,50,21,18,44,Server2,1639169,0.3559322033898305
Server2_144,-1.0042,51.4529,50,21,33,31,Server2,240,0.3559322033898305
Server2_644,-1.3489,51.4557,50,21,18,29,Server2,5421829,0.3559322033898305
Server2_881,-0.2423,53.3286,50,21,22,46,Server2,11529024,0.3559322033898305
Server2_883,-1.8963,52.4547,50,21,18,22,Server2,8454163,0.3559322033898305
Server2_744,0.2658,51.4736,50,21,25,31,Server2,15237,0.3559322033898305
Server2_437,-0.2841,51.5659,50,21,33,32,Server2,1480734,0.3559322033898305
Server2_796,-0.1617,51.2027,50,20,20,24,Server2,901898,0.3389830508474576
Server2_625,-2.3003,51.786,50,20,23,35,Server2,2363398,0.3389830508474576
Server2_991,-3.2768,54.5366,50,20,17,31,Server2,2673940,0.3389830508474576
Server2_82,0.0373,51.4589,50,20,37,31,Server2,3936262,0.3389830508474576
Server2_605,-0.6172,51.5239,50,20,31,31,Server2,131209086,0.3389830508474576
Server2_889,-2.6023,54.404,50,20,15,26,Server2,1854584,0.3389830508474576
Server2_236,-1.1081,51.3343,50,20,19,40,Server2,8609898,0.3389830508474576
Server2_439,-0.1951,51.46,50,20,37,32,Server2,2245660,0.3389830508474576
Server2_394,-0.4831,51.3399,50,20,17,38,Server2,136536696,0.3389830508474576
Server2_904,-3.5165,50.4791,50,20,33,41,Server2,1760012,0.3389830508474576
Server2_782,-0.9482,51.8518,50,20,34,32,Server2,13073922,0.3389830508474576
Server2_514,-1.7443,54.3358,50,20,24,32,Server2,36247,0.3389830508474576
Server2_826,0.474,52.7855,50,20,20,41,Server2,40181,0.3389830508474576
Server2_725,-2.9906,53.4079,50,20,34,28,Server2,334082,0.3389830508474576
Server2_723,-0.4596,51.8865,50,20,23,47,Server2,133731862,0.3389830508474576
Server2_658,-0.1834,51.5188,50,20,27,31,Server2,4192024,0.3389830508474576
Server2_954,-3.0396,53.3897,50,20,27,30,Server2,1123614,0.3389830508474576
Server2_184,0.2578,50.7701,50,20,21,38,Server2,30733,0.3389830508474576
Server2_852,-2.2604,57.1753,50,20,18,22,Server2,15323,0.3389830508474576
Server2_552,-0.1887,51.852,50,20,33,20,Server2,8362497,0.3389830508474576
Server2_201,-0.3288,51.5894,50,20,19,44,Server2,41418777,0.3389830508474576
Server2_406,-0.4116,52.1314,50,19,21,40,Server2,3486209,0.3220338983050847
Server2_967,-4.0961,50.4979,50,19,29,43,Server2,2333826,0.3220338983050847
Server2_895,-2.3569,53.5619,50,19,27,21,Server2,29605486,0.3220338983050847
Server2_57,-0.6132,51.6926,50,19,29,38,Server2,21027,0.3220338983050847
Server2_919,-1.9701,51.7174,50,19,34,28,Server2,10306378,0.3220338983050847
Server2_24,-1.289,53.1361,50,19,35,42,Server2,8771584,0.3220338983050847
Server2_374,-0.1949,51.481,50,19,33,40,Server2,17940,0.3220338983050847
Server2_961,-3.0939,53.3698,50,19,17,26,Server2,206704,0.3220338983050847
Server2_691,-0.1048,51.5072,50,19,22,39,Server2,1475395584,0.3220338983050847
Server2_642,0.9559,51.9436,50,19,19,46,Server2,133265016,0.3220338983050847
Server2_840,0.8175,52.8116,50,19,29,47,Server2,4608001,0.3220338983050847
Server2_801,-1.5299,54.7011,50,19,25,41,Server2,8390670,0.3220338983050847
Server2_798,-2.6992,52.0497,50,19,33,44,Server2,12522,0.3220338983050847
Server2_223,-2.5806,51.4494,50,19,35,47,Server2,1053986,0.3220338983050847
Server2_791,0.3248,51.4456,50,19,28,28,Server2,5231118,0.3220338983050847
Server2_481,-1.4613,53.379,50,19,18,27,Server2,7076353,0.3220338983050847
Server2_475,-0.1184,51.5083,50,19,33,28,Server2,2602771,0.3220338983050847
Server2_317,-2.7539,54.0758,50,19,33,38,Server2,15242,0.3220338983050847
Server2_675,-1.3054,53.2603,50,19,32,42,Server2,13912085,0.3220338983050847
Server2_710,-3.959,55.9719,50,19,23,20,Server2,1391640,0.3220338983050847
Server2_499,-0.3969,51.5205,50,19,24,35,Server2,7217172,0.3220338983050847
Server2_233,-0.442,51.4397,50,19,36,28,Server2,1662208,0.3220338983050847
Server2_785,-2.1369,53.4042,50,19,21,21,Server2,3918604,0.3220338983050847
Server2_179,-1.7441,52.4063,50,19,20,22,Server2,6700050,0.3220338983050847
Server2_783,-1.4624,53.3783,50,19,35,22,Server2,62468433,0.3220338983050847
Server2_508,-1.3197,52.1154,50,19,20,41,Server2,12692,0.3220338983050847
Server2_527,-1.18,51.1696,50,18,24,44,Server2,2611719,0.3050847457627119
Server2_37,-1.8593,52.3519,50,18,18,41,Server2,7115266,0.3050847457627119
Server2_535,-0.206,52.2998,50,18,35,23,Server2,4143364,0.3050847457627119
Server2_780,-0.5144,51.4626,50,18,31,45,Server2,3536130,0.3050847457627119
Server2_655,-2.1594,52.4441,50,18,24,37,Server2,3845122,0.3050847457627119
Server2_937,-0.7956,51.6132,50,18,18,34,Server2,133513241,0.3050847457627119
Server2_793,-0.8377,52.1321,50,18,30,38,Server2,40219,0.3050847457627119
Server2_140,0.4146,51.5194,50,18,30,21,Server2,130762370,0.3050847457627119
Server2_125,-0.2579,51.5222,50,18,32,30,Server2,131174793,0.3050847457627119
Server2_947,-1.8844,52.501,50,18,22,27,Server2,37548,0.3050847457627119
Server2_569,-2.2978,53.466,50,18,24,39,Server2,219672,0.3050847457627119
Server2_339,-2.4581,50.6203,50,18,30,20,Server2,19253715,0.3050847457627119
Server2_447,-2.1761,53.2195,50,18,35,36,Server2,29518456,0.3050847457627119
Server2_590,-1.8899,52.4821,50,18,31,26,Server2,20490865,0.3050847457627119
Server2_248,-0.2646,51.9546,50,18,29,30,Server2,130775172,0.3050847457627119
Server2_465,-2.9964,54.4504,50,18,28,34,Server2,30618478,0.3050847457627119
Server2_92,-3.2683,56.0591,50,18,22,43,Server2,128308600,0.3050847457627119
Server2_169,-1.6939,50.825,50,18,27,21,Server2,5028108,0.3050847457627119
Server2_431,-4.0373,55.8096,50,18,31,29,Server2,2287368,0.3050847457627119
Server2_817,-1.3268,53.1127,50,18,24,38,Server2,844294,0.3050847457627119
Server2_488,-0.0823,51.4613,50,18,29,26,Server2,3685906,0.3050847457627119
Server2_562,-2.3391,53.4646,50,18,33,22,Server2,373266,0.3050847457627119
Server2_730,-0.3756,51.8795,50,17,15,42,Server2,139844532,0.288135593220339
Server2_401,-6.6137,57.4295,50,17,28,24,Server2,15156966,0.288135593220339
Server2_288,-1.1799,52.9776,50,17,33,31,Server2,128280355,0.288135593220339
Server2_284,-0.1572,51.5206,50,17,18,29,Server2,2577409,0.288135593220339
Server2_699,-1.2707,51.754,50,17,27,42,Server2,129337983,0.288135593220339
Server2_332,-3.1662,51.4568,50,17,32,24,Server2,4864532,0.288135593220339
Server2_694,-1.0517,51.2772,50,17,32,32,Server2,13133057,0.288135593220339
Server2_203,-0.1098,51.5187,50,17,31,38,Server2,11059201,0.288135593220339
Server2_410,-0.7502,52.089,50,17,25,40,Server2,7161344,0.288135593220339
Server2_186,-1.3115,54.6163,50,17,19,44,Server2,15531,0.288135593220339
Server2_185,-0.4504,51.902,50,17,19,47,Server2,3048264,0.288135593220339
Server2_219,-1.1289,51.4597,50,17,25,27,Server2,3468044,0.288135593220339
Server2_146,-1.7988,52.6389,50,17,22,45,Server2,719880,0.288135593220339
Server2_505,-2.1499,51.9133,50,17,29,32,Server2,1906978,0.288135593220339
Server2_886,0.2684,51.4484,50,17,29,35,Server2,3612958,0.288135593220339
Server2_546,-2.2507,53.4839,50,17,26,33,Server2,667650,0.288135593220339
Server2_356,0.0906,51.7652,50,17,35,43,Server2,137200921,0.288135593220339
Server2_130,-3.0367,56.4749,50,17,33,38,Server2,61174809,0.288135593220339
Server2_129,-4.5977,50.71,50,17,21,37,Server2,1921902,0.288135593220339
Server2_148,-3.6529,51.2174,50,17,25,35,Server2,3728662,0.288135593220339
Server2_809,-4.1102,51.2094,50,17,35,23,Server2,2327820,0.288135593220339
Server2_570,-0.799,52.4119,50,17,28,29,Server2,52397,0.288135593220339
Server2_234,-2.8748,53.2583,50,17,33,36,Server2,55968,0.288135593220339
Server2_252,-2.9952,53.0706,50,17,34,37,Server2,5666816,0.288135593220339
Server2_250,-2.4407,53.3212,50,16,17,33,Server2,3852044,0.2711864406779661
Server2_684,-1.8013,52.5087,50,16,31,20,Server2,37998,0.2711864406779661
Server2_612,0.1903,52.0429,50,16,32,22,Server2,58667,0.2711864406779661
Server2_215,-0.5932,52.8463,50,16,24,38,Server2,133267466,0.2711864406779661
Server2_682,-1.2104,51.4612,50,16,30,45,Server2,492574,0.2711864406779661
Server2_635,-6.1118,54.4461,50,16,35,46,Server2,3106141,0.2711864406779661
Server2_271,-1.2341,52.9906,50,16,15,21,Server2,3168770,0.2711864406779661
Server2_648,-1.7659,52.3943,50,16,33,24,Server2,138793070,0.2711864406779661
Server2_651,-1.6338,51.8054,50,16,28,43,Server2,468490,0.2711864406779661
Server2_647,-0.7379,52.0117,50,16,37,37,Server2,3410964,0.2711864406779661
Server2_892,0.0153,51.5048,50,16,23,28,Server2,403982,0.2711864406779661
Server2_489,-3.9719,55.9665,50,16,32,40,Server2,1776152,0.2711864406779661
Server2_131,-2.386,53.5501,50,16,23,34,Server2,294146,0.2711864406779661
Server2_87,-2.5865,53.4576,50,16,17,26,Server2,1880393,0.2711864406779661
Server2_900,-0.1509,51.5215,50,16,35,28,Server2,128628083,0.2711864406779661
Server2_905,-0.3914,51.6289,50,16,35,33,Server2,26837,0.2711864406779661
Server2_907,-0.1835,51.5179,50,16,20,39,Server2,20535820,0.2711864406779661
Server2_345,-0.0917,51.507,50,16,32,36,Server2,138315379,0.2711864406779661
Server2_29,-0.1379,51.3175,50,16,34,27,Server2,1674278,0.2711864406779661
Server2_810,-0.5063,51.8396,50,16,31,22,Server2,43904366,0.2711864406779661
Server2_48,-1.3041,50.7444,50,16,24,22,Server2,49886400,0.2711864406779661
Server2_592,-0.3007,51.5386,50,16,32,44,Server2,3253504,0.2711864406779661
Server2_706,-1.5011,54.5205,50,16,30,34,Server2,6817540,0.2711864406779661
Server2_533,-0.3764,52.6605,50,16,28,31,Server2,43735,0.2711864406779661
Server2_957,-1.9972,52.6672,50,16,17,35,Server2,3797002,0.2711864406779661
Server2_747,-1.7912,52.4542,50,16,32,35,Server2,5843750,0.2711864406779661
Server2_415,1.1113,52.0845,50,15,32,42,Server2,13222914,0.2542372881355932
Server2_90,1.3277,51.1474,50,15,18,37,Server2,23592,0.2542372881355932
Server2_245,-2.9492,53.8466,50,15,17,35,Server2,2020424,0.2542372881355932
Server2_597,-1.2328,54.7105,50,15,27,29,Server2,7876609,0.2542372881355932
Server2_599,-0.1107,51.5042,50,15,26,32,Server2,2744832,0.2542372881355932
Server2_386,-1.4292,50.9106,50,15,30,36,Server2,3590420,0.2542372881355932
Server2_452,-0.7021,51.5211,50,15,15,35,Server2,133377044,0.2542372881355932
Server2_453,-2.7004,53.5635,50,15,30,33,Server2,29444230,0.2542372881355932
Server2_536,-0.3641,51.2345,50,15,17,37,Server2,1091840,0.2542372881355932
Server2_849,-2.5423,53.5558,50,15,35,41,Server2,8579073,0.2542372881355932
Server2_626,0.7325,51.8758,50,15,20,29,Server2,129589278,0.2542372881355932
Server2_717,-0.0348,51.6415,50,15,28,28,Server2,4128546,0.2542372881355932
Server2_471,-0.1764,51.5163,50,15,15,45,Server2,135041410,0.2542372881355932
Server2_205,-0.4037,51.4778,50,15,30,24,Server2,3193352,0.2542372881355932
Server2_270,-0.0221,51.553,50,15,32,41,Server2,129478023,0.2542372881355932
Server2_302,-0.9734,53.9594,50,15,21,41,Server2,1886983,0.2542372881355932
Server2_421,-1.4658,52.5136,50,15,37,35,Server2,130299504,0.2542372881355932
Server2_158,-0.2033,51.5879,50,15,29,43,Server2,130484851,0.2542372881355932
Server2_964,-2.9815,51.0591,50,15,25,31,Server2,5792522,0.2542372881355932
