ModelID,ModelType,ArenaScore,ServerID,ModelTypeName,ModelInstanceID,CostPerToken
2046,1,0.952,Server1_250,ChatGPT,model_Server1_250_2046,0.0015
2047,1,0.942,Server1_234,ChatGPT,model_Server1_234_2047,0.0015
2048,1,0.936,Server1_234,ChatGPT,model_Server1_234_2048,0.0015
2049,1,0.928,Server1_245,ChatGPT,model_Server1_245_2049,0.0015
2050,1,0.908,Server1_247,ChatGPT,model_Server1_247_2050,0.0015
2051,1,0.908,Server1_232,ChatGPT,model_Server1_232_2051,0.0015
2052,1,0.897,Server1_238,ChatGPT,model_Server1_238_2052,0.0015
2053,1,0.881,Server1_242,ChatGPT,model_Server1_242_2053,0.0015
2054,1,0.873,Server1_246,ChatGPT,model_Server1_246_2054,0.0015
2055,1,0.867,Server1_232,ChatGPT,model_Server1_232_2055,0.0015
2056,1,0.863,Server1_236,ChatGPT,model_Server1_236_2056,0.0015
2057,1,0.861,Server1_226,ChatGPT,model_Server1_226_2057,0.0015
2058,1,0.848,Server1_235,ChatGPT,model_Server1_235_2058,0.0015
2059,1,0.845,Server1_238,ChatGPT,model_Server1_238_2059,0.0015
2060,1,0.838,Server1_229,ChatGPT,model_Server1_229_2060,0.0015
2061,1,0.822,Server1_247,ChatGPT,model_Server1_247_2061,0.0015
2062,1,0.817,Server1_245,ChatGPT,model_Server1_245_2062,0.0015
2063,1,0.811,Server1_229,ChatGPT,model_Server1_229_2063,0.0015
2064,1,0.805,Server1_242,ChatGPT,model_Server1_242_2064,0.0015
2065,1,0.8,Server1_242,ChatGPT,model_Server1_242_2065,0.0015
2066,1,0.8,Server1_232,ChatGPT,model_Server1_232_2066,0.0015
2067,1,0.798,Server1_246,ChatGPT,model_Server1_246_2067,0.0015
2068,1,0.791,Server1_230,ChatGPT,model_Server1_230_2068,0.0015
2069,1,0.791,Server1_232,ChatGPT,model_Server1_232_2069,0.0015
2070,1,0.791,Server1_240,ChatGPT,model_Server1_240_2070,0.0015
2071,1,0.789,Server1_242,ChatGPT,model_Server1_242_2071,0.0015
2072,1,0.786,Server1_239,ChatGPT,model_Server1_239_2072,0.0015
2073,1,0.786,Server1_227,ChatGPT,model_Server1_227_2073,0.0015
2074,1,0.784,Server1_247,ChatGPT,model_Server1_247_2074,0.0015
2075,1,0.777,Server1_229,ChatGPT,model_Server1_229_2075,0.0015
2076,1,0.775,Server1_247,ChatGPT,model_Server1_247_2076,0.0015
2077,1,0.77,Server1_249,ChatGPT,model_Server1_249_2077,0.0015
2078,1,0.764,Server1_231,ChatGPT,model_Server1_231_2078,0.0015
2079,1,0.763,Server1_236,ChatGPT,model_Server1_236_2079,0.0015
2080,1,0.759,Server1_244,ChatGPT,model_Server1_244_2080,0.0015
2081,1,0.756,Server1_226,ChatGPT,model_Server1_226_2081,0.0015
2082,1,0.755,Server1_240,ChatGPT,model_Server1_240_2082,0.0015
2083,1,0.75,Server1_239,ChatGPT,model_Server1_239_2083,0.0015
2084,1,0.744,Server1_247,ChatGPT,model_Server1_247_2084,0.0015
2085,1,0.742,Server1_230,ChatGPT,model_Server1_230_2085,0.0015
2086,1,0.739,Server1_246,ChatGPT,model_Server1_246_2086,0.0015
2087,1,0.739,Server1_241,ChatGPT,model_Server1_241_2087,0.0015
2088,1,0.738,Server1_239,ChatGPT,model_Server1_239_2088,0.0015
2089,1,0.738,Server1_231,ChatGPT,model_Server1_231_2089,0.0015
2090,1,0.738,Server1_248,ChatGPT,model_Server1_248_2090,0.0015
2091,1,0.734,Server1_233,ChatGPT,model_Server1_233_2091,0.0015
2092,1,0.734,Server1_232,ChatGPT,model_Server1_232_2092,0.0015
2093,1,0.733,Server1_250,ChatGPT,model_Server1_250_2093,0.0015
2094,1,0.731,Server1_233,ChatGPT,model_Server1_233_2094,0.0015
2095,1,0.731,Server1_247,ChatGPT,model_Server1_247_2095,0.0015
2096,1,0.73,Server1_247,ChatGPT,model_Server1_247_2096,0.0015
2097,1,0.728,Server1_233,ChatGPT,model_Server1_233_2097,0.0015
2098,1,0.725,Server1_226,ChatGPT,model_Server1_226_2098,0.0015
2099,1,0.722,Server1_249,ChatGPT,model_Server1_249_2099,0.0015
2100,1,0.72,Server1_240,ChatGPT,model_Server1_240_2100,0.0015
2101,1,0.717,Server1_247,ChatGPT,model_Server1_247_2101,0.0015
2102,1,0.716,Server1_235,ChatGPT,model_Server1_235_2102,0.0015
2103,1,0.714,Server1_246,ChatGPT,model_Server1_246_2103,0.0015
2104,1,0.714,Server1_233,ChatGPT,model_Server1_233_2104,0.0015
2105,1,0.706,Server1_234,ChatGPT,model_Server1_234_2105,0.0015
2106,1,0.705,Server1_232,ChatGPT,model_Server1_232_2106,0.0015
2107,1,0.705,Server1_234,ChatGPT,model_Server1_234_2107,0.0015
2108,1,0.703,Server1_229,ChatGPT,model_Server1_229_2108,0.0015
2109,1,0.702,Server1_226,ChatGPT,model_Server1_226_2109,0.0015
2110,1,0.7,Server1_240,ChatGPT,model_Server1_240_2110,0.0015
2111,1,0.697,Server1_250,ChatGPT,model_Server1_250_2111,0.0015
2112,1,0.695,Server1_236,ChatGPT,model_Server1_236_2112,0.0015
2113,1,0.695,Server1_243,ChatGPT,model_Server1_243_2113,0.0015
2114,1,0.684,Server1_239,ChatGPT,model_Server1_239_2114,0.0015
2115,1,0.681,Server1_238,ChatGPT,model_Server1_238_2115,0.0015
2116,1,0.669,Server1_228,ChatGPT,model_Server1_228_2116,0.0015
2117,1,0.661,Server1_232,ChatGPT,model_Server1_232_2117,0.0015
2118,1,0.658,Server1_245,ChatGPT,model_Server1_245_2118,0.0015
2119,1,0.653,Server1_235,ChatGPT,model_Server1_235_2119,0.0015
2120,1,0.653,Server1_248,ChatGPT,model_Server1_248_2120,0.0015
2121,1,0.653,Server1_242,ChatGPT,model_Server1_242_2121,0.0015
2122,1,0.652,Server1_247,ChatGPT,model_Server1_247_2122,0.0015
2123,1,0.65,Server1_236,ChatGPT,model_Server1_236_2123,0.0015
2124,1,0.645,Server1_242,ChatGPT,model_Server1_242_2124,0.0015
2125,1,0.644,Server1_229,ChatGPT,model_Server1_229_2125,0.0015
2126,1,0.641,Server1_233,ChatGPT,model_Server1_233_2126,0.0015
2127,1,0.641,Server1_250,ChatGPT,model_Server1_250_2127,0.0015
2128,1,0.638,Server1_229,ChatGPT,model_Server1_229_2128,0.0015
2129,1,0.638,Server1_232,ChatGPT,model_Server1_232_2129,0.0015
2130,1,0.634,Server1_249,ChatGPT,model_Server1_249_2130,0.0015
2131,1,0.634,Server1_228,ChatGPT,model_Server1_228_2131,0.0015
2132,1,0.628,Server1_235,ChatGPT,model_Server1_235_2132,0.0015
2133,1,0.623,Server1_236,ChatGPT,model_Server1_236_2133,0.0015
2134,1,0.614,Server1_227,ChatGPT,model_Server1_227_2134,0.0015
2135,1,0.611,Server1_240,ChatGPT,model_Server1_240_2135,0.0015
2136,1,0.609,Server1_228,ChatGPT,model_Server1_228_2136,0.0015
2137,1,0.606,Server1_230,ChatGPT,model_Server1_230_2137,0.0015
2138,1,0.605,Server1_241,ChatGPT,model_Server1_241_2138,0.0015
2139,1,0.603,Server1_247,ChatGPT,model_Server1_247_2139,0.0015
2140,1,0.598,Server1_249,ChatGPT,model_Server1_249_2140,0.0015
2141,1,0.595,Server1_239,ChatGPT,model_Server1_239_2141,0.0015
2142,1,0.594,Server1_249,ChatGPT,model_Server1_249_2142,0.0015
2143,1,0.594,Server1_232,ChatGPT,model_Server1_232_2143,0.0015
2144,1,0.592,Server1_244,ChatGPT,model_Server1_244_2144,0.0015
2145,1,0.589,Server1_232,ChatGPT,model_Server1_232_2145,0.0015
2146,1,0.589,Server1_244,ChatGPT,model_Server1_244_2146,0.0015
2147,1,0.569,Server1_243,ChatGPT,model_Server1_243_2147,0.0015
2148,1,0.566,Server1_247,ChatGPT,model_Server1_247_2148,0.0015
2149,1,0.559,Server1_239,ChatGPT,model_Server1_239_2149,0.0015
2150,1,0.559,Server1_233,ChatGPT,model_Server1_233_2150,0.0015
2151,1,0.558,Server1_231,ChatGPT,model_Server1_231_2151,0.0015
2152,1,0.553,Server1_241,ChatGPT,model_Server1_241_2152,0.0015
2153,1,0.552,Server1_238,ChatGPT,model_Server1_238_2153,0.0015
2154,1,0.547,Server1_243,ChatGPT,model_Server1_243_2154,0.0015
2155,1,0.547,Server1_246,ChatGPT,model_Server1_246_2155,0.0015
2156,1,0.545,Server1_249,ChatGPT,model_Server1_249_2156,0.0015
2157,1,0.545,Server1_237,ChatGPT,model_Server1_237_2157,0.0015
2158,1,0.544,Server1_249,ChatGPT,model_Server1_249_2158,0.0015
2159,1,0.544,Server1_233,ChatGPT,model_Server1_233_2159,0.0015
2160,1,0.539,Server1_233,ChatGPT,model_Server1_233_2160,0.0015
2161,1,0.536,Server1_234,ChatGPT,model_Server1_234_2161,0.0015
2162,1,0.519,Server1_249,ChatGPT,model_Server1_249_2162,0.0015
2163,1,0.513,Server1_230,ChatGPT,model_Server1_230_2163,0.0015
2164,1,0.509,Server1_247,ChatGPT,model_Server1_247_2164,0.0015
2165,1,0.506,Server1_234,ChatGPT,model_Server1_234_2165,0.0015
2166,1,0.5,Server1_235,ChatGPT,model_Server1_235_2166,0.0015
2167,1,0.5,Server1_250,ChatGPT,model_Server1_250_2167,0.0015
2168,1,0.492,Server1_230,ChatGPT,model_Server1_230_2168,0.0015
2169,1,0.488,Server1_227,ChatGPT,model_Server1_227_2169,0.0015
2170,1,0.488,Server1_232,ChatGPT,model_Server1_232_2170,0.0015
2171,1,0.484,Server1_250,ChatGPT,model_Server1_250_2171,0.0015
2172,1,0.48,Server1_242,ChatGPT,model_Server1_242_2172,0.0015
2173,1,0.48,Server1_247,ChatGPT,model_Server1_247_2173,0.0015
2174,1,0.475,Server1_226,ChatGPT,model_Server1_226_2174,0.0015
2175,1,0.475,Server1_227,ChatGPT,model_Server1_227_2175,0.0015
2176,1,0.473,Server1_226,ChatGPT,model_Server1_226_2176,0.0015
2177,1,0.469,Server1_244,ChatGPT,model_Server1_244_2177,0.0015
2178,1,0.459,Server1_227,ChatGPT,model_Server1_227_2178,0.0015
2179,1,0.459,Server1_226,ChatGPT,model_Server1_226_2179,0.0015
2180,1,0.456,Server1_231,ChatGPT,model_Server1_231_2180,0.0015
2181,1,0.456,Server1_226,ChatGPT,model_Server1_226_2181,0.0015
2182,1,0.455,Server1_244,ChatGPT,model_Server1_244_2182,0.0015
2183,1,0.452,Server1_249,ChatGPT,model_Server1_249_2183,0.0015
2184,1,0.445,Server1_244,ChatGPT,model_Server1_244_2184,0.0015
2185,1,0.445,Server1_226,ChatGPT,model_Server1_226_2185,0.0015
2186,1,0.439,Server1_241,ChatGPT,model_Server1_241_2186,0.0015
2187,1,0.434,Server1_244,ChatGPT,model_Server1_244_2187,0.0015
2188,1,0.433,Server1_233,ChatGPT,model_Server1_233_2188,0.0015
2189,1,0.43,Server1_234,ChatGPT,model_Server1_234_2189,0.0015
2190,1,0.43,Server1_232,ChatGPT,model_Server1_232_2190,0.0015
2191,1,0.427,Server1_241,ChatGPT,model_Server1_241_2191,0.0015
2192,1,0.425,Server1_239,ChatGPT,model_Server1_239_2192,0.0015
2193,1,0.423,Server1_248,ChatGPT,model_Server1_248_2193,0.0015
2194,1,0.42,Server1_248,ChatGPT,model_Server1_248_2194,0.0015
2195,1,0.417,Server1_238,ChatGPT,model_Server1_238_2195,0.0015
2196,1,0.413,Server1_228,ChatGPT,model_Server1_228_2196,0.0015
2197,1,0.413,Server1_241,ChatGPT,model_Server1_241_2197,0.0015
2198,1,0.411,Server1_250,ChatGPT,model_Server1_250_2198,0.0015
2199,1,0.406,Server1_242,ChatGPT,model_Server1_242_2199,0.0015
2200,1,0.398,Server1_231,ChatGPT,model_Server1_231_2200,0.0015
2201,1,0.397,Server1_248,ChatGPT,model_Server1_248_2201,0.0015
2202,1,0.388,Server1_241,ChatGPT,model_Server1_241_2202,0.0015
2203,1,0.384,Server1_247,ChatGPT,model_Server1_247_2203,0.0015
2204,1,0.381,Server1_232,ChatGPT,model_Server1_232_2204,0.0015
2205,1,0.38,Server1_247,ChatGPT,model_Server1_247_2205,0.0015
2206,1,0.38,Server1_248,ChatGPT,model_Server1_248_2206,0.0015
2207,1,0.378,Server1_245,ChatGPT,model_Server1_245_2207,0.0015
2208,1,0.372,Server1_230,ChatGPT,model_Server1_230_2208,0.0015
2209,1,0.372,Server1_247,ChatGPT,model_Server1_247_2209,0.0015
2210,1,0.372,Server1_241,ChatGPT,model_Server1_241_2210,0.0015
2211,1,0.369,Server1_232,ChatGPT,model_Server1_232_2211,0.0015
2212,1,0.367,Server1_234,ChatGPT,model_Server1_234_2212,0.0015
2213,1,0.366,Server1_248,ChatGPT,model_Server1_248_2213,0.0015
2214,1,0.347,Server1_233,ChatGPT,model_Server1_233_2214,0.0015
2215,1,0.341,Server1_235,ChatGPT,model_Server1_235_2215,0.0015
2216,1,0.338,Server1_240,ChatGPT,model_Server1_240_2216,0.0015
2217,1,0.327,Server1_244,ChatGPT,model_Server1_244_2217,0.0015
2218,1,0.322,Server1_245,ChatGPT,model_Server1_245_2218,0.0015
2219,1,0.319,Server1_248,ChatGPT,model_Server1_248_2219,0.0015
2220,1,0.297,Server1_228,ChatGPT,model_Server1_228_2220,0.0015
2221,1,0.295,Server1_250,ChatGPT,model_Server1_250_2221,0.0015
2222,1,0.259,Server1_233,ChatGPT,model_Server1_233_2222,0.0015
2223,1,0.244,Server1_243,ChatGPT,model_Server1_243_2223,0.0015
2224,1,0.208,Server1_244,ChatGPT,model_Server1_244_2224,0.0015
2225,1,0.202,Server1_237,ChatGPT,model_Server1_237_2225,0.0015
2226,1,0.195,Server1_248,ChatGPT,model_Server1_248_2226,0.0015
2227,1,0.192,Server1_239,ChatGPT,model_Server1_239_2227,0.0015
2228,1,0.159,Server1_236,ChatGPT,model_Server1_236_2228,0.0015
2229,1,0.147,Server1_241,ChatGPT,model_Server1_241_2229,0.0015
2230,1,0.125,Server1_234,ChatGPT,model_Server1_234_2230,0.0015
2231,1,0.108,Server1_248,ChatGPT,model_Server1_248_2231,0.0015
2232,1,0.064,Server1_230,ChatGPT,model_Server1_230_2232,0.0015
2233,1,0.036,Server1_233,ChatGPT,model_Server1_233_2233,0.0015
2234,1,0.0,Server1_226,ChatGPT,model_Server1_226_2234,0.0015
2235,2,0.865,Server1_230,GPT-4,model_Server1_230_2235,0.03
2236,2,0.835,Server1_226,GPT-4,model_Server1_226_2236,0.03
2237,2,0.83,Server1_233,GPT-4,model_Server1_233_2237,0.03
2238,2,0.828,Server1_248,GPT-4,model_Server1_248_2238,0.03
2239,2,0.813,Server1_232,GPT-4,model_Server1_232_2239,0.03
2240,2,0.775,Server1_246,GPT-4,model_Server1_246_2240,0.03
2241,2,0.754,Server1_233,GPT-4,model_Server1_233_2241,0.03
2242,2,0.718,Server1_243,GPT-4,model_Server1_243_2242,0.03
2243,2,0.691,Server1_246,GPT-4,model_Server1_246_2243,0.03
2244,2,0.656,Server1_244,GPT-4,model_Server1_244_2244,0.03
2245,2,0.599,Server1_248,GPT-4,model_Server1_248_2245,0.03
2246,2,0.416,Server1_240,GPT-4,model_Server1_240_2246,0.03
2247,2,0.41,Server1_243,GPT-4,model_Server1_243_2247,0.03
2248,2,0.131,Server1_230,GPT-4,model_Server1_230_2248,0.03
2249,2,0.103,Server1_238,GPT-4,model_Server1_238_2249,0.03
2250,2,0.891,Server1_250,GPT-4,model_Server1_250_2250,0.03
2251,2,0.871,Server1_230,GPT-4,model_Server1_230_2251,0.03
2252,2,0.821,Server1_250,GPT-4,model_Server1_250_2252,0.03
2253,2,0.812,Server1_226,GPT-4,model_Server1_226_2253,0.03
2254,2,0.762,Server1_226,GPT-4,model_Server1_226_2254,0.03
2255,2,0.658,Server1_250,GPT-4,model_Server1_250_2255,0.03
2256,2,0.624,Server1_233,GPT-4,model_Server1_233_2256,0.03
2257,2,0.595,Server1_250,GPT-4,model_Server1_250_2257,0.03
2258,2,0.594,Server1_243,GPT-4,model_Server1_243_2258,0.03
2259,2,0.576,Server1_235,GPT-4,model_Server1_235_2259,0.03
2260,2,0.574,Server1_235,GPT-4,model_Server1_235_2260,0.03
2261,2,0.417,Server1_230,GPT-4,model_Server1_230_2261,0.03
2262,2,0.39,Server1_236,GPT-4,model_Server1_236_2262,0.03
2263,2,0.247,Server1_229,GPT-4,model_Server1_229_2263,0.03
2264,2,0.067,Server1_236,GPT-4,model_Server1_236_2264,0.03
2265,3,0.417,Server1_246,GPT-4v,model_Server1_246_2265,0.06
2266,3,0.417,Server1_228,GPT-4v,model_Server1_228_2266,0.06
2267,3,0.615,Server1_246,GPT-4v,model_Server1_246_2267,0.06
2268,3,0.739,Server1_228,GPT-4v,model_Server1_228_2268,0.06
2269,3,0.835,Server1_228,GPT-4v,model_Server1_228_2269,0.06
2270,3,0.759,Server1_230,GPT-4v,model_Server1_230_2270,0.06
2271,1,1.0,Server1_263,ChatGPT,model_Server1_263_2271,0.0015
2272,1,0.967,Server1_251,ChatGPT,model_Server1_251_2272,0.0015
2273,1,0.952,Server1_275,ChatGPT,model_Server1_275_2273,0.0015
2274,1,0.942,Server1_259,ChatGPT,model_Server1_259_2274,0.0015
2275,1,0.936,Server1_259,ChatGPT,model_Server1_259_2275,0.0015
2276,1,0.928,Server1_270,ChatGPT,model_Server1_270_2276,0.0015
2277,1,0.908,Server1_272,ChatGPT,model_Server1_272_2277,0.0015
2278,1,0.908,Server1_257,ChatGPT,model_Server1_257_2278,0.0015
2279,1,0.897,Server1_263,ChatGPT,model_Server1_263_2279,0.0015
2280,1,0.881,Server1_267,ChatGPT,model_Server1_267_2280,0.0015
2281,1,0.873,Server1_271,ChatGPT,model_Server1_271_2281,0.0015
2282,1,0.867,Server1_257,ChatGPT,model_Server1_257_2282,0.0015
2283,1,0.863,Server1_261,ChatGPT,model_Server1_261_2283,0.0015
2284,1,0.861,Server1_251,ChatGPT,model_Server1_251_2284,0.0015
2285,1,0.848,Server1_260,ChatGPT,model_Server1_260_2285,0.0015
2286,1,0.845,Server1_263,ChatGPT,model_Server1_263_2286,0.0015
2287,1,0.838,Server1_254,ChatGPT,model_Server1_254_2287,0.0015
2288,1,0.822,Server1_272,ChatGPT,model_Server1_272_2288,0.0015
2289,1,0.817,Server1_270,ChatGPT,model_Server1_270_2289,0.0015
2290,1,0.811,Server1_254,ChatGPT,model_Server1_254_2290,0.0015
2291,1,0.805,Server1_267,ChatGPT,model_Server1_267_2291,0.0015
2292,1,0.8,Server1_267,ChatGPT,model_Server1_267_2292,0.0015
2293,1,0.8,Server1_257,ChatGPT,model_Server1_257_2293,0.0015
2294,1,0.798,Server1_271,ChatGPT,model_Server1_271_2294,0.0015
2295,1,0.791,Server1_255,ChatGPT,model_Server1_255_2295,0.0015
2296,1,0.791,Server1_257,ChatGPT,model_Server1_257_2296,0.0015
2297,1,0.791,Server1_265,ChatGPT,model_Server1_265_2297,0.0015
2298,1,0.789,Server1_267,ChatGPT,model_Server1_267_2298,0.0015
2299,1,0.786,Server1_264,ChatGPT,model_Server1_264_2299,0.0015
2300,1,0.786,Server1_252,ChatGPT,model_Server1_252_2300,0.0015
2301,1,0.784,Server1_272,ChatGPT,model_Server1_272_2301,0.0015
2302,1,0.777,Server1_254,ChatGPT,model_Server1_254_2302,0.0015
2303,1,0.775,Server1_272,ChatGPT,model_Server1_272_2303,0.0015
2304,1,0.77,Server1_274,ChatGPT,model_Server1_274_2304,0.0015
2305,1,0.764,Server1_256,ChatGPT,model_Server1_256_2305,0.0015
2306,1,0.763,Server1_261,ChatGPT,model_Server1_261_2306,0.0015
2307,1,0.759,Server1_269,ChatGPT,model_Server1_269_2307,0.0015
2308,1,0.756,Server1_251,ChatGPT,model_Server1_251_2308,0.0015
2309,1,0.755,Server1_265,ChatGPT,model_Server1_265_2309,0.0015
2310,1,0.75,Server1_264,ChatGPT,model_Server1_264_2310,0.0015
2311,1,0.744,Server1_272,ChatGPT,model_Server1_272_2311,0.0015
2312,1,0.742,Server1_255,ChatGPT,model_Server1_255_2312,0.0015
2313,1,0.739,Server1_271,ChatGPT,model_Server1_271_2313,0.0015
2314,1,0.739,Server1_266,ChatGPT,model_Server1_266_2314,0.0015
2315,1,0.738,Server1_264,ChatGPT,model_Server1_264_2315,0.0015
2316,1,0.738,Server1_256,ChatGPT,model_Server1_256_2316,0.0015
2317,1,0.738,Server1_273,ChatGPT,model_Server1_273_2317,0.0015
2318,1,0.734,Server1_258,ChatGPT,model_Server1_258_2318,0.0015
2319,1,0.734,Server1_257,ChatGPT,model_Server1_257_2319,0.0015
2320,1,0.733,Server1_275,ChatGPT,model_Server1_275_2320,0.0015
2321,1,0.731,Server1_258,ChatGPT,model_Server1_258_2321,0.0015
2322,1,0.731,Server1_272,ChatGPT,model_Server1_272_2322,0.0015
2323,1,0.73,Server1_272,ChatGPT,model_Server1_272_2323,0.0015
2324,1,0.728,Server1_258,ChatGPT,model_Server1_258_2324,0.0015
2325,1,0.725,Server1_251,ChatGPT,model_Server1_251_2325,0.0015
2326,1,0.722,Server1_274,ChatGPT,model_Server1_274_2326,0.0015
2327,1,0.72,Server1_265,ChatGPT,model_Server1_265_2327,0.0015
2328,1,0.717,Server1_272,ChatGPT,model_Server1_272_2328,0.0015
2329,1,0.716,Server1_260,ChatGPT,model_Server1_260_2329,0.0015
2330,1,0.714,Server1_271,ChatGPT,model_Server1_271_2330,0.0015
2331,1,0.714,Server1_258,ChatGPT,model_Server1_258_2331,0.0015
2332,1,0.706,Server1_259,ChatGPT,model_Server1_259_2332,0.0015
2333,1,0.705,Server1_257,ChatGPT,model_Server1_257_2333,0.0015
2334,1,0.705,Server1_259,ChatGPT,model_Server1_259_2334,0.0015
2335,1,0.703,Server1_254,ChatGPT,model_Server1_254_2335,0.0015
2336,1,0.702,Server1_251,ChatGPT,model_Server1_251_2336,0.0015
2337,1,0.7,Server1_265,ChatGPT,model_Server1_265_2337,0.0015
2338,1,0.697,Server1_275,ChatGPT,model_Server1_275_2338,0.0015
2339,1,0.695,Server1_261,ChatGPT,model_Server1_261_2339,0.0015
2340,1,0.695,Server1_268,ChatGPT,model_Server1_268_2340,0.0015
2341,1,0.684,Server1_264,ChatGPT,model_Server1_264_2341,0.0015
2342,1,0.681,Server1_263,ChatGPT,model_Server1_263_2342,0.0015
2343,1,0.669,Server1_253,ChatGPT,model_Server1_253_2343,0.0015
2344,1,0.661,Server1_257,ChatGPT,model_Server1_257_2344,0.0015
2345,1,0.658,Server1_270,ChatGPT,model_Server1_270_2345,0.0015
2346,1,0.653,Server1_260,ChatGPT,model_Server1_260_2346,0.0015
2347,1,0.653,Server1_273,ChatGPT,model_Server1_273_2347,0.0015
2348,1,0.653,Server1_267,ChatGPT,model_Server1_267_2348,0.0015
2349,1,0.652,Server1_272,ChatGPT,model_Server1_272_2349,0.0015
2350,1,0.65,Server1_261,ChatGPT,model_Server1_261_2350,0.0015
2351,1,0.645,Server1_267,ChatGPT,model_Server1_267_2351,0.0015
2352,1,0.644,Server1_254,ChatGPT,model_Server1_254_2352,0.0015
2353,1,0.641,Server1_258,ChatGPT,model_Server1_258_2353,0.0015
2354,1,0.641,Server1_275,ChatGPT,model_Server1_275_2354,0.0015
2355,1,0.638,Server1_254,ChatGPT,model_Server1_254_2355,0.0015
2356,1,0.638,Server1_257,ChatGPT,model_Server1_257_2356,0.0015
2357,1,0.634,Server1_274,ChatGPT,model_Server1_274_2357,0.0015
2358,1,0.634,Server1_253,ChatGPT,model_Server1_253_2358,0.0015
2359,1,0.628,Server1_260,ChatGPT,model_Server1_260_2359,0.0015
2360,1,0.623,Server1_261,ChatGPT,model_Server1_261_2360,0.0015
2361,1,0.614,Server1_252,ChatGPT,model_Server1_252_2361,0.0015
2362,1,0.611,Server1_265,ChatGPT,model_Server1_265_2362,0.0015
2363,1,0.609,Server1_253,ChatGPT,model_Server1_253_2363,0.0015
2364,1,0.606,Server1_255,ChatGPT,model_Server1_255_2364,0.0015
2365,1,0.605,Server1_266,ChatGPT,model_Server1_266_2365,0.0015
2366,1,0.603,Server1_272,ChatGPT,model_Server1_272_2366,0.0015
2367,1,0.598,Server1_274,ChatGPT,model_Server1_274_2367,0.0015
2368,1,0.595,Server1_264,ChatGPT,model_Server1_264_2368,0.0015
2369,1,0.594,Server1_274,ChatGPT,model_Server1_274_2369,0.0015
2370,1,0.594,Server1_257,ChatGPT,model_Server1_257_2370,0.0015
2371,1,0.592,Server1_269,ChatGPT,model_Server1_269_2371,0.0015
2372,1,0.589,Server1_257,ChatGPT,model_Server1_257_2372,0.0015
2373,1,0.589,Server1_269,ChatGPT,model_Server1_269_2373,0.0015
2374,1,0.569,Server1_268,ChatGPT,model_Server1_268_2374,0.0015
2375,1,0.566,Server1_272,ChatGPT,model_Server1_272_2375,0.0015
2376,1,0.559,Server1_264,ChatGPT,model_Server1_264_2376,0.0015
2377,1,0.559,Server1_258,ChatGPT,model_Server1_258_2377,0.0015
2378,1,0.558,Server1_256,ChatGPT,model_Server1_256_2378,0.0015
2379,1,0.553,Server1_266,ChatGPT,model_Server1_266_2379,0.0015
2380,1,0.552,Server1_263,ChatGPT,model_Server1_263_2380,0.0015
2381,1,0.547,Server1_268,ChatGPT,model_Server1_268_2381,0.0015
2382,1,0.547,Server1_271,ChatGPT,model_Server1_271_2382,0.0015
2383,1,0.545,Server1_274,ChatGPT,model_Server1_274_2383,0.0015
2384,1,0.545,Server1_262,ChatGPT,model_Server1_262_2384,0.0015
2385,1,0.544,Server1_274,ChatGPT,model_Server1_274_2385,0.0015
2386,1,0.544,Server1_258,ChatGPT,model_Server1_258_2386,0.0015
2387,1,0.539,Server1_258,ChatGPT,model_Server1_258_2387,0.0015
2388,1,0.536,Server1_259,ChatGPT,model_Server1_259_2388,0.0015
2389,1,0.519,Server1_274,ChatGPT,model_Server1_274_2389,0.0015
2390,1,0.513,Server1_255,ChatGPT,model_Server1_255_2390,0.0015
2391,1,0.509,Server1_272,ChatGPT,model_Server1_272_2391,0.0015
2392,1,0.506,Server1_259,ChatGPT,model_Server1_259_2392,0.0015
2393,1,0.5,Server1_260,ChatGPT,model_Server1_260_2393,0.0015
2394,1,0.5,Server1_275,ChatGPT,model_Server1_275_2394,0.0015
2395,1,0.492,Server1_255,ChatGPT,model_Server1_255_2395,0.0015
2396,1,0.488,Server1_252,ChatGPT,model_Server1_252_2396,0.0015
2397,1,0.488,Server1_257,ChatGPT,model_Server1_257_2397,0.0015
2398,1,0.484,Server1_275,ChatGPT,model_Server1_275_2398,0.0015
2399,1,0.48,Server1_267,ChatGPT,model_Server1_267_2399,0.0015
2400,1,0.48,Server1_272,ChatGPT,model_Server1_272_2400,0.0015
2401,1,0.475,Server1_251,ChatGPT,model_Server1_251_2401,0.0015
2402,1,0.475,Server1_252,ChatGPT,model_Server1_252_2402,0.0015
2403,1,0.473,Server1_251,ChatGPT,model_Server1_251_2403,0.0015
2404,1,0.469,Server1_269,ChatGPT,model_Server1_269_2404,0.0015
2405,1,0.459,Server1_252,ChatGPT,model_Server1_252_2405,0.0015
2406,1,0.459,Server1_251,ChatGPT,model_Server1_251_2406,0.0015
2407,1,0.456,Server1_256,ChatGPT,model_Server1_256_2407,0.0015
2408,1,0.456,Server1_251,ChatGPT,model_Server1_251_2408,0.0015
2409,1,0.455,Server1_269,ChatGPT,model_Server1_269_2409,0.0015
2410,1,0.452,Server1_274,ChatGPT,model_Server1_274_2410,0.0015
2411,1,0.445,Server1_269,ChatGPT,model_Server1_269_2411,0.0015
2412,1,0.445,Server1_251,ChatGPT,model_Server1_251_2412,0.0015
2413,1,0.439,Server1_266,ChatGPT,model_Server1_266_2413,0.0015
